,Address,AddressAccuracy,AddressNumberAndStreet,Block,Date,Latitude,Longitude,NumMosquitos,Species,Street,Time,Trap,WnvPresent,spray
11430,,,,,2013-08-22,41.73193,-87.61602,,,,10:36:36 PM,,,1
11431,,,,,2013-08-22,41.73125,-87.6159766667,,,,10:36:46 PM,,,1
11432,,,,,2013-08-22,41.730735,-87.615995,,,,10:36:56 PM,,,1
11433,,,,,2013-08-22,41.73006,-87.6159616667,,,,10:37:06 PM,,,1
11434,,,,,2013-08-22,41.7294416667,-87.61595,,,,10:37:16 PM,,,1
11435,,,,,2013-08-22,41.729195,-87.6163233333,,,,10:37:26 PM,,,1
11436,,,,,2013-08-22,41.729395,-87.61693,,,,10:37:36 PM,,,1
11437,,,,,2013-08-22,41.7296116667,-87.6175116667,,,,10:37:46 PM,,,1
11438,,,,,2013-08-22,41.7300633333,-87.617545,,,,10:37:56 PM,,,1
11439,,,,,2013-08-22,41.7306683333,-87.617575,,,,10:38:06 PM,,,1
11440,,,,,2013-08-22,41.73116,-87.6175716667,,,,10:38:16 PM,,,1
11441,,,,,2013-08-22,41.7317883333,-87.617595,,,,10:38:26 PM,,,1
11442,,,,,2013-08-22,41.7324583333,-87.617615,,,,10:38:36 PM,,,1
11443,,,,,2013-08-22,41.7327666667,-87.6180033333,,,,10:38:46 PM,,,1
11444,,,,,2013-08-22,41.7327616667,-87.6189133333,,,,10:38:56 PM,,,1
11445,,,,,2013-08-22,41.73261,-87.619175,,,,10:39:06 PM,,,1
11446,,,,,2013-08-22,41.73213,-87.61922,,,,10:39:16 PM,,,1
11447,,,,,2013-08-22,41.7317366667,-87.61923,,,,10:39:26 PM,,,1
11448,,,,,2013-08-22,41.731225,-87.619215,,,,10:39:36 PM,,,1
11449,,,,,2013-08-22,41.7309883333,-87.6194716667,,,,10:39:46 PM,,,1
11450,,,,,2013-08-22,41.730955,-87.6202266667,,,,10:39:56 PM,,,1
11451,,,,,2013-08-22,41.7309416667,-87.620955,,,,10:40:06 PM,,,1
11452,,,,,2013-08-22,41.7309266667,-87.6215216667,,,,10:40:16 PM,,,1
11453,,,,,2013-08-22,41.731515,-87.6216383333,,,,10:40:26 PM,,,1
11454,,,,,2013-08-22,41.7317916667,-87.62143,,,,10:40:36 PM,,,1
11455,,,,,2013-08-22,41.7318016667,-87.620625,,,,10:40:46 PM,,,1
11456,,,,,2013-08-22,41.7291616667,-87.6191233333,,,,10:42:36 PM,,,1
11457,,,,,2013-08-22,41.7285033333,-87.6190866667,,,,10:42:46 PM,,,1
11458,,,,,2013-08-22,41.727825,-87.619065,,,,10:42:56 PM,,,1
11459,,,,,2013-08-22,41.7272,-87.61906,,,,10:43:06 PM,,,1
11460,,,,,2013-08-22,41.7265266667,-87.6190516667,,,,10:43:16 PM,,,1
11461,,,,,2013-08-22,41.7258783333,-87.619035,,,,10:43:26 PM,,,1
11462,,,,,2013-08-22,41.725245,-87.6190333333,,,,10:43:36 PM,,,1
11463,,,,,2013-08-22,41.72457,-87.61901,,,,10:43:46 PM,,,1
11464,,,,,2013-08-22,41.72391,-87.619,,,,10:43:56 PM,,,1
11465,,,,,2013-08-22,41.7232116667,-87.6189866667,,,,10:44:06 PM,,,1
11466,,,,,2013-08-22,41.7225466667,-87.6189733333,,,,10:44:16 PM,,,1
11467,,,,,2013-08-22,41.7224933333,-87.6177716667,,,,10:44:46 PM,,,1
11468,,,,,2013-08-22,41.7231466667,-87.6178,,,,10:44:56 PM,,,1
11469,,,,,2013-08-22,41.7238083333,-87.617815,,,,10:45:06 PM,,,1
11470,,,,,2013-08-22,41.7244833333,-87.6178366667,,,,10:45:16 PM,,,1
11471,,,,,2013-08-22,41.7251416667,-87.6178683333,,,,10:45:26 PM,,,1
11472,,,,,2013-08-22,41.72589,-87.6178916667,,,,10:45:36 PM,,,1
11473,,,,,2013-08-22,41.72659,-87.6179116667,,,,10:45:46 PM,,,1
11474,,,,,2013-08-22,41.7272766667,-87.617915,,,,10:45:56 PM,,,1
11475,,,,,2013-08-22,41.7279583333,-87.6179366667,,,,10:46:06 PM,,,1
11476,,,,,2013-08-22,41.728195,-87.6174783333,,,,10:46:16 PM,,,1
11477,,,,,2013-08-22,41.7279166667,-87.6167566667,,,,10:46:26 PM,,,1
11478,,,,,2013-08-22,41.7273166667,-87.6167133333,,,,10:46:36 PM,,,1
11479,,,,,2013-08-22,41.7267133333,-87.616685,,,,10:46:46 PM,,,1
11480,,,,,2013-08-22,41.7260883333,-87.6166666667,,,,10:46:56 PM,,,1
11481,,,,,2013-08-22,41.7254433333,-87.61664,,,,10:47:06 PM,,,1
11482,,,,,2013-08-22,41.724795,-87.616605,,,,10:47:16 PM,,,1
11483,,,,,2013-08-22,41.7241783333,-87.6165916667,,,,10:47:26 PM,,,1
11484,,,,,2013-08-22,41.7235433333,-87.6165766667,,,,10:47:36 PM,,,1
11485,,,,,2013-08-22,41.7228866667,-87.6165483333,,,,10:47:46 PM,,,1
11486,,,,,2013-08-22,41.72222,-87.61653,,,,10:47:56 PM,,,1
11487,,,,,2013-08-22,41.7224133333,-87.61534,,,,10:48:26 PM,,,1
11488,,,,,2013-08-22,41.7230716667,-87.6153666667,,,,10:48:36 PM,,,1
11489,,,,,2013-08-22,41.7237366667,-87.6153883333,,,,10:48:46 PM,,,1
11490,,,,,2013-08-22,41.7244516667,-87.6154183333,,,,10:48:56 PM,,,1
11491,,,,,2013-08-22,41.725185,-87.61544,,,,10:49:06 PM,,,1
11492,,,,,2013-08-22,41.7258583333,-87.6154616667,,,,10:49:16 PM,,,1
11493,,,,,2013-08-22,41.7265483333,-87.61549,,,,10:49:26 PM,,,1
11494,,,,,2013-08-22,41.7271933333,-87.6155,,,,10:49:36 PM,,,1
11495,,,,,2013-08-22,41.7276666667,-87.6158916667,,,,10:49:46 PM,,,1
11496,,,,,2013-08-22,41.7220366667,-87.6221783333,,,,10:52:46 PM,,,1
11497,,,,,2013-08-22,41.72271,-87.6221883333,,,,10:52:56 PM,,,1
11498,,,,,2013-08-22,41.7233833333,-87.6222133333,,,,10:53:06 PM,,,1
11499,,,,,2013-08-22,41.7239883333,-87.6222283333,,,,10:53:16 PM,,,1
11500,,,,,2013-08-22,41.7246116667,-87.6222533333,,,,10:53:26 PM,,,1
11501,,,,,2013-08-22,41.725205,-87.6222766667,,,,10:53:36 PM,,,1
11502,,,,,2013-08-22,41.72592,-87.622305,,,,10:53:46 PM,,,1
11503,,,,,2013-08-22,41.7266166667,-87.6223216667,,,,10:53:56 PM,,,1
11504,,,,,2013-08-22,41.727355,-87.6223283333,,,,10:54:06 PM,,,1
11505,,,,,2013-08-22,41.728115,-87.622365,,,,10:54:16 PM,,,1
11506,,,,,2013-08-22,41.7287166667,-87.6223683333,,,,10:54:26 PM,,,1
11507,,,,,2013-08-22,41.7290433333,-87.621985,,,,10:54:36 PM,,,1
11508,,,,,2013-08-22,41.7290566667,-87.62114,,,,10:54:46 PM,,,1
11509,,,,,2013-08-22,41.7287916667,-87.620775,,,,10:54:56 PM,,,1
11510,,,,,2013-08-22,41.728175,-87.6207416667,,,,10:55:06 PM,,,1
11511,,,,,2013-08-22,41.72753,-87.6207316667,,,,10:55:16 PM,,,1
11512,,,,,2013-08-22,41.7268916667,-87.6207133333,,,,10:55:26 PM,,,1
11513,,,,,2013-08-22,41.7262666667,-87.6206966667,,,,10:55:36 PM,,,1
11514,,,,,2013-08-22,41.7256333333,-87.6206766667,,,,10:55:46 PM,,,1
11515,,,,,2013-08-22,41.7249483333,-87.6206566667,,,,10:55:56 PM,,,1
11516,,,,,2013-08-22,41.72424,-87.6206466667,,,,10:56:06 PM,,,1
11517,,,,,2013-08-22,41.7235183333,-87.6206183333,,,,10:56:16 PM,,,1
11518,,,,,2013-08-22,41.7228366667,-87.6205933333,,,,10:56:26 PM,,,1
11519,,,,,2013-08-22,41.722205,-87.6205733333,,,,10:56:36 PM,,,1
11520,,,,,2013-08-22,41.72218,-87.618955,,,,10:57:16 PM,,,1
11521,,,,,2013-08-22,41.7228933333,-87.618985,,,,10:57:26 PM,,,1
11522,,,,,2013-08-22,41.7235916667,-87.6190116667,,,,10:57:36 PM,,,1
11523,,,,,2013-08-22,41.7243166667,-87.6190283333,,,,10:57:46 PM,,,1
11524,,,,,2013-08-22,41.7250066667,-87.6190533333,,,,10:57:56 PM,,,1
11525,,,,,2013-08-22,41.72567,-87.6190683333,,,,10:58:06 PM,,,1
11526,,,,,2013-08-22,41.72644,-87.6190783333,,,,10:58:16 PM,,,1
11527,,,,,2013-08-22,41.7271433333,-87.6191,,,,10:58:26 PM,,,1
11528,,,,,2013-08-22,41.72788,-87.6191283333,,,,10:58:36 PM,,,1
11529,,,,,2013-08-22,41.7292816667,-87.6191433333,,,,10:58:56 PM,,,1
11530,,,,,2013-08-22,41.7300333333,-87.6187,,,,10:59:16 PM,,,1
11531,,,,,2013-08-22,41.730045,-87.61787,,,,10:59:26 PM,,,1
11532,,,,,2013-08-22,41.7297016667,-87.61761,,,,10:59:36 PM,,,1
11533,,,,,2013-08-22,41.7291983333,-87.6155633333,,,,11:00:06 PM,,,1
11534,,,,,2013-08-22,41.7291933333,-87.61476,,,,11:00:16 PM,,,1
11535,,,,,2013-08-22,41.726665,-87.6136716667,,,,11:00:56 PM,,,1
11536,,,,,2013-08-22,41.7262533333,-87.6128183333,,,,11:01:06 PM,,,1
11537,,,,,2013-08-22,41.7258833333,-87.6120833333,,,,11:01:16 PM,,,1
11538,,,,,2013-08-22,41.7256433333,-87.6113366667,,,,11:01:26 PM,,,1
11539,,,,,2013-08-22,41.72557,-87.6105016667,,,,11:01:36 PM,,,1
11540,,,,,2013-08-22,41.72521,-87.60974,,,,11:01:46 PM,,,1
11541,,,,,2013-08-22,41.724675,-87.6094516667,,,,11:01:56 PM,,,1
11542,,,,,2013-08-22,41.7239383333,-87.6094116667,,,,11:02:06 PM,,,1
11543,,,,,2013-08-22,41.7232183333,-87.6094,,,,11:02:16 PM,,,1
11544,,,,,2013-08-22,41.722525,-87.6093833333,,,,11:02:26 PM,,,1
11545,,,,,2013-08-22,41.7223966667,-87.6081816667,,,,11:03:16 PM,,,1
11546,,,,,2013-08-22,41.7230483333,-87.6081766667,,,,11:03:26 PM,,,1
11547,,,,,2013-08-22,41.7236416667,-87.6082116667,,,,11:03:36 PM,,,1
11548,,,,,2013-08-22,41.7236966667,-87.6078333333,,,,11:03:46 PM,,,1
11549,,,,,2013-08-22,41.72338,-87.6071283333,,,,11:03:56 PM,,,1
11550,,,,,2013-08-22,41.7228233333,-87.6069633333,,,,11:04:06 PM,,,1
11551,,,,,2013-08-22,41.7228266667,-87.6093783333,,,,11:04:56 PM,,,1
11552,,,,,2013-08-22,41.7234216667,-87.60939,,,,11:05:06 PM,,,1
11553,,,,,2013-08-22,41.7240483333,-87.6093916667,,,,11:05:16 PM,,,1
11554,,,,,2013-08-22,41.7255183333,-87.6105316667,,,,11:05:46 PM,,,1
11555,,,,,2013-08-22,41.7250783333,-87.6106033333,,,,11:05:56 PM,,,1
11556,,,,,2013-08-22,41.7246566667,-87.6106083333,,,,11:06:06 PM,,,1
11557,,,,,2013-08-22,41.72415,-87.610575,,,,11:06:16 PM,,,1
11558,,,,,2013-08-22,41.7235116667,-87.6105566667,,,,11:06:36 PM,,,1
11559,,,,,2013-08-22,41.7212016667,-87.6164733333,,,,11:35:46 PM,,,1
11560,,,,,2013-08-22,41.7207716667,-87.61648,,,,11:35:56 PM,,,1
11561,,,,,2013-08-22,41.7203416667,-87.61646,,,,11:36:06 PM,,,1
11562,,,,,2013-08-22,41.71982,-87.6164166667,,,,11:36:16 PM,,,1
11563,,,,,2013-08-22,41.7191983333,-87.61641,,,,11:36:26 PM,,,1
11564,,,,,2013-08-22,41.7185533333,-87.6163866667,,,,11:36:36 PM,,,1
11565,,,,,2013-08-22,41.7179133333,-87.6163666667,,,,11:36:46 PM,,,1
11566,,,,,2013-08-22,41.7172683333,-87.61636,,,,11:36:56 PM,,,1
11567,,,,,2013-08-22,41.7166116667,-87.6163366667,,,,11:37:06 PM,,,1
11568,,,,,2013-08-22,41.71594,-87.616305,,,,11:37:16 PM,,,1
11569,,,,,2013-08-22,41.71526,-87.6162933333,,,,11:37:26 PM,,,1
11570,,,,,2013-08-22,41.7145733333,-87.6162916667,,,,11:37:36 PM,,,1
11571,,,,,2013-08-22,41.713925,-87.6158916667,,,,11:37:56 PM,,,1
11572,,,,,2013-08-22,41.7140416667,-87.6151016667,,,,11:38:06 PM,,,1
11573,,,,,2013-08-22,41.71463,-87.615115,,,,11:38:16 PM,,,1
11574,,,,,2013-08-22,41.715275,-87.6151433333,,,,11:38:26 PM,,,1
11575,,,,,2013-08-22,41.7158816667,-87.6151616667,,,,11:38:36 PM,,,1
11576,,,,,2013-08-22,41.7164433333,-87.6151766667,,,,11:38:46 PM,,,1
11577,,,,,2013-08-22,41.7170966667,-87.6152166667,,,,11:38:56 PM,,,1
11578,,,,,2013-08-22,41.717755,-87.615235,,,,11:39:06 PM,,,1
11579,,,,,2013-08-22,41.71837,-87.6152516667,,,,11:39:16 PM,,,1
11580,,,,,2013-08-22,41.7189883333,-87.61528,,,,11:39:26 PM,,,1
11581,,,,,2013-08-22,41.71958,-87.6153033333,,,,11:39:36 PM,,,1
11582,,,,,2013-08-22,41.7201383333,-87.6153216667,,,,11:39:46 PM,,,1
11583,,,,,2013-08-22,41.7208083333,-87.615345,,,,11:39:56 PM,,,1
11584,,,,,2013-08-22,41.7214416667,-87.6190133333,,,,11:40:46 PM,,,1
11585,,,,,2013-08-22,41.7208483333,-87.6189883333,,,,11:40:56 PM,,,1
11586,,,,,2013-08-22,41.7201766667,-87.6189683333,,,,11:41:06 PM,,,1
11587,,,,,2013-08-22,41.71954,-87.6189383333,,,,11:41:16 PM,,,1
11588,,,,,2013-08-22,41.7188466667,-87.6189183333,,,,11:41:26 PM,,,1
11589,,,,,2013-08-22,41.71819,-87.618905,,,,11:41:36 PM,,,1
11590,,,,,2013-08-22,41.7175233333,-87.61888,,,,11:41:46 PM,,,1
11591,,,,,2013-08-22,41.71681,-87.6188666667,,,,11:41:56 PM,,,1
11592,,,,,2013-08-22,41.716135,-87.6188516667,,,,11:42:06 PM,,,1
11593,,,,,2013-08-22,41.7153716667,-87.6188283333,,,,11:42:16 PM,,,1
11594,,,,,2013-08-22,41.7147233333,-87.6188133333,,,,11:42:26 PM,,,1
11595,,,,,2013-08-22,41.7142683333,-87.61879,,,,11:42:36 PM,,,1
11596,,,,,2013-08-22,41.714005,-87.6182266667,,,,11:42:46 PM,,,1
11597,,,,,2013-08-22,41.7141233333,-87.6175933333,,,,11:42:56 PM,,,1
11598,,,,,2013-08-22,41.7147366667,-87.617605,,,,11:43:06 PM,,,1
11599,,,,,2013-08-22,41.7154383333,-87.617635,,,,11:43:16 PM,,,1
11600,,,,,2013-08-22,41.7161083333,-87.61765,,,,11:43:26 PM,,,1
11601,,,,,2013-08-22,41.7167616667,-87.6176633333,,,,11:43:36 PM,,,1
11602,,,,,2013-08-22,41.7174466667,-87.6176866667,,,,11:43:46 PM,,,1
11603,,,,,2013-08-22,41.7181333333,-87.6177066667,,,,11:43:56 PM,,,1
11604,,,,,2013-08-22,41.7187766667,-87.617735,,,,11:44:06 PM,,,1
11605,,,,,2013-08-22,41.7194666667,-87.617785,,,,11:44:16 PM,,,1
11606,,,,,2013-08-22,41.72011,-87.6177983333,,,,11:44:26 PM,,,1
11607,,,,,2013-08-22,41.7208216667,-87.61781,,,,11:44:36 PM,,,1
11608,,,,,2013-08-22,41.7214716667,-87.6178033333,,,,11:44:46 PM,,,1
11609,,,,,2013-08-29,41.7856366667,-87.7130033333,,,,8:25:47 PM,,,1
11610,,,,,2013-08-29,41.7851866667,-87.7129966667,,,,8:25:57 PM,,,1
11611,,,,,2013-08-29,41.7846266667,-87.712975,,,,8:26:07 PM,,,1
11612,,,,,2013-08-29,41.7841733333,-87.7129433333,,,,8:26:17 PM,,,1
11613,,,,,2013-08-29,41.7836,-87.7129316667,,,,8:26:27 PM,,,1
11614,,,,,2013-08-29,41.783,-87.7129066667,,,,8:26:37 PM,,,1
11615,,,,,2013-08-29,41.7824533333,-87.7128666667,,,,8:26:47 PM,,,1
11616,,,,,2013-08-29,41.7818533333,-87.7128666667,,,,8:26:57 PM,,,1
11617,,,,,2013-08-29,41.7812616667,-87.7128333333,,,,8:27:07 PM,,,1
11618,,,,,2013-08-29,41.7807416667,-87.7127983333,,,,8:27:17 PM,,,1
11619,,,,,2013-08-29,41.7800866667,-87.7127683333,,,,8:27:27 PM,,,1
11620,,,,,2013-08-29,41.7794816667,-87.71275,,,,8:27:37 PM,,,1
11621,,,,,2013-08-29,41.7787183333,-87.7126933333,,,,8:27:57 PM,,,1
11622,,,,,2013-08-29,41.77819,-87.71269,,,,8:28:07 PM,,,1
11623,,,,,2013-08-29,41.77768,-87.712685,,,,8:28:17 PM,,,1
11624,,,,,2013-08-29,41.7772333333,-87.7126716667,,,,8:28:27 PM,,,1
11625,,,,,2013-08-29,41.7766766667,-87.71266,,,,8:28:37 PM,,,1
11626,,,,,2013-08-29,41.7762133333,-87.71265,,,,8:28:47 PM,,,1
11627,,,,,2013-08-29,41.775755,-87.712645,,,,8:28:57 PM,,,1
11628,,,,,2013-08-29,41.7753433333,-87.7126333333,,,,8:29:07 PM,,,1
11629,,,,,2013-08-29,41.7747683333,-87.7126216667,,,,8:29:17 PM,,,1
11630,,,,,2013-08-29,41.774305,-87.7126116667,,,,8:29:27 PM,,,1
11631,,,,,2013-08-29,41.773845,-87.7125966667,,,,8:29:37 PM,,,1
11632,,,,,2013-08-29,41.773375,-87.712585,,,,8:29:47 PM,,,1
11633,,,,,2013-08-29,41.7728633333,-87.71257,,,,8:29:57 PM,,,1
11634,,,,,2013-08-29,41.7723266667,-87.7125566667,,,,8:30:07 PM,,,1
11635,,,,,2013-08-29,41.77187,-87.7125433333,,,,8:30:17 PM,,,1
11636,,,,,2013-08-29,41.7718783333,-87.7078483333,,,,8:31:07 PM,,,1
11637,,,,,2013-08-29,41.77236,-87.707845,,,,8:31:17 PM,,,1
11638,,,,,2013-08-29,41.77289,-87.70789,,,,8:31:27 PM,,,1
11639,,,,,2013-08-29,41.7734183333,-87.7078916667,,,,8:31:37 PM,,,1
11640,,,,,2013-08-29,41.7740133333,-87.707935,,,,8:31:47 PM,,,1
11641,,,,,2013-08-29,41.7744583333,-87.7079566667,,,,8:31:57 PM,,,1
11642,,,,,2013-08-29,41.7750933333,-87.7079833333,,,,8:32:07 PM,,,1
11643,,,,,2013-08-29,41.7756466667,-87.7080016667,,,,8:32:17 PM,,,1
11644,,,,,2013-08-29,41.7762683333,-87.70801,,,,8:32:27 PM,,,1
11645,,,,,2013-08-29,41.7769283333,-87.708035,,,,8:32:37 PM,,,1
11646,,,,,2013-08-29,41.77759,-87.7080566667,,,,8:32:47 PM,,,1
11647,,,,,2013-08-29,41.7782016667,-87.7080733333,,,,8:32:57 PM,,,1
11648,,,,,2013-08-29,41.779055,-87.7080733333,,,,8:33:47 PM,,,1
11649,,,,,2013-08-29,41.7797116667,-87.7081033333,,,,8:33:57 PM,,,1
11650,,,,,2013-08-29,41.7803466667,-87.7081166667,,,,8:34:07 PM,,,1
11651,,,,,2013-08-29,41.78097,-87.7081366667,,,,8:34:17 PM,,,1
11652,,,,,2013-08-29,41.7816166667,-87.7081483333,,,,8:34:27 PM,,,1
11653,,,,,2013-08-29,41.7822416667,-87.70816,,,,8:34:37 PM,,,1
11654,,,,,2013-08-29,41.7828533333,-87.7081666667,,,,8:34:47 PM,,,1
11655,,,,,2013-08-29,41.7833966667,-87.7082033333,,,,8:34:57 PM,,,1
11656,,,,,2013-08-29,41.7839516667,-87.708225,,,,8:35:07 PM,,,1
11657,,,,,2013-08-29,41.7845683333,-87.7082366667,,,,8:35:17 PM,,,1
11658,,,,,2013-08-29,41.78601,-87.7059983333,,,,8:36:17 PM,,,1
11659,,,,,2013-08-29,41.7855783333,-87.70584,,,,8:36:27 PM,,,1
11660,,,,,2013-08-29,41.7849983333,-87.70582,,,,8:36:37 PM,,,1
11661,,,,,2013-08-29,41.7843333333,-87.705805,,,,8:36:47 PM,,,1
11662,,,,,2013-08-29,41.7837,-87.7057816667,,,,8:36:57 PM,,,1
11663,,,,,2013-08-29,41.7830483333,-87.7057533333,,,,8:37:07 PM,,,1
11664,,,,,2013-08-29,41.7824333333,-87.7057366667,,,,8:37:17 PM,,,1
11665,,,,,2013-08-29,41.7818283333,-87.70569,,,,8:37:27 PM,,,1
11666,,,,,2013-08-29,41.7812033333,-87.7056716667,,,,8:37:37 PM,,,1
11667,,,,,2013-08-29,41.7805533333,-87.705645,,,,8:37:47 PM,,,1
11668,,,,,2013-08-29,41.7799016667,-87.7056116667,,,,8:37:57 PM,,,1
11669,,,,,2013-08-29,41.7792833333,-87.7055883333,,,,8:38:07 PM,,,1
11670,,,,,2013-08-29,41.7786316667,-87.7055516667,,,,8:38:37 PM,,,1
11671,,,,,2013-08-29,41.7780983333,-87.7055433333,,,,8:38:47 PM,,,1
11672,,,,,2013-08-29,41.7775183333,-87.7055216667,,,,8:38:57 PM,,,1
11673,,,,,2013-08-29,41.77689,-87.7055016667,,,,8:39:07 PM,,,1
11674,,,,,2013-08-29,41.77625,-87.70548,,,,8:39:17 PM,,,1
11675,,,,,2013-08-29,41.7755833333,-87.7054666667,,,,8:39:27 PM,,,1
11676,,,,,2013-08-29,41.7750033333,-87.7054466667,,,,8:39:37 PM,,,1
11677,,,,,2013-08-29,41.7744416667,-87.70543,,,,8:39:47 PM,,,1
11678,,,,,2013-08-29,41.77381,-87.7054116667,,,,8:39:57 PM,,,1
11679,,,,,2013-08-29,41.77317,-87.7053866667,,,,8:40:07 PM,,,1
11680,,,,,2013-08-29,41.772515,-87.7053566667,,,,8:40:17 PM,,,1
11681,,,,,2013-08-29,41.7717733333,-87.7100066667,,,,8:41:07 PM,,,1
11682,,,,,2013-08-29,41.7721383333,-87.7102083333,,,,8:41:17 PM,,,1
11683,,,,,2013-08-29,41.7727116667,-87.7102133333,,,,8:41:27 PM,,,1
11684,,,,,2013-08-29,41.7733416667,-87.7102316667,,,,8:41:37 PM,,,1
11685,,,,,2013-08-29,41.77396,-87.7102583333,,,,8:41:47 PM,,,1
11686,,,,,2013-08-29,41.774585,-87.7102783333,,,,8:41:57 PM,,,1
11687,,,,,2013-08-29,41.775295,-87.7103016667,,,,8:42:07 PM,,,1
11688,,,,,2013-08-29,41.7759533333,-87.7103233333,,,,8:42:17 PM,,,1
11689,,,,,2013-08-29,41.776615,-87.710365,,,,8:42:27 PM,,,1
11690,,,,,2013-08-29,41.7772283333,-87.710385,,,,8:42:37 PM,,,1
11691,,,,,2013-08-29,41.7779583333,-87.7104066667,,,,8:42:47 PM,,,1
11692,,,,,2013-08-29,41.7787516667,-87.7104483333,,,,8:43:17 PM,,,1
11693,,,,,2013-08-29,41.7793616667,-87.71049,,,,8:43:27 PM,,,1
11694,,,,,2013-08-29,41.779835,-87.710515,,,,8:43:37 PM,,,1
11695,,,,,2013-08-29,41.78038,-87.7105333333,,,,8:43:47 PM,,,1
11696,,,,,2013-08-29,41.78094,-87.71058,,,,8:43:57 PM,,,1
11697,,,,,2013-08-29,41.7813866667,-87.7105983333,,,,8:44:07 PM,,,1
11698,,,,,2013-08-29,41.7820116667,-87.7106216667,,,,8:44:17 PM,,,1
11699,,,,,2013-08-29,41.78259,-87.7106466667,,,,8:44:27 PM,,,1
11700,,,,,2013-08-29,41.7832483333,-87.7106466667,,,,8:44:37 PM,,,1
11701,,,,,2013-08-29,41.7838616667,-87.7106833333,,,,8:44:47 PM,,,1
11702,,,,,2013-08-29,41.78449,-87.7107016667,,,,8:44:57 PM,,,1
11703,,,,,2013-08-29,41.78517,-87.710715,,,,8:45:07 PM,,,1
11704,,,,,2013-08-29,41.7857566667,-87.71072,,,,8:45:17 PM,,,1
11705,,,,,2013-08-29,41.771905,-87.70058,,,,9:20:47 PM,,,1
11706,,,,,2013-08-29,41.772205,-87.70062,,,,9:20:57 PM,,,1
11707,,,,,2013-08-29,41.772685,-87.7005933333,,,,9:21:07 PM,,,1
11708,,,,,2013-08-29,41.7732116667,-87.7005933333,,,,9:21:17 PM,,,1
11709,,,,,2013-08-29,41.7737116667,-87.7006016667,,,,9:21:27 PM,,,1
11710,,,,,2013-08-29,41.774535,-87.7006333333,,,,9:21:47 PM,,,1
11711,,,,,2013-08-29,41.774925,-87.7006533333,,,,9:21:57 PM,,,1
11712,,,,,2013-08-29,41.7753716667,-87.70067,,,,9:22:07 PM,,,1
11713,,,,,2013-08-29,41.7758383333,-87.7006833333,,,,9:22:17 PM,,,1
11714,,,,,2013-08-29,41.77625,-87.7007116667,,,,9:22:27 PM,,,1
11715,,,,,2013-08-29,41.7766983333,-87.7007133333,,,,9:22:37 PM,,,1
11716,,,,,2013-08-29,41.7771816667,-87.7007133333,,,,9:22:47 PM,,,1
11717,,,,,2013-08-29,41.777705,-87.7007316667,,,,9:22:57 PM,,,1
11718,,,,,2013-08-29,41.7781866667,-87.7007266667,,,,9:23:07 PM,,,1
11719,,,,,2013-08-29,41.7784483333,-87.701915,,,,9:23:37 PM,,,1
11720,,,,,2013-08-29,41.7780733333,-87.7018966667,,,,9:23:47 PM,,,1
11721,,,,,2013-08-29,41.7776133333,-87.7018983333,,,,9:23:57 PM,,,1
11722,,,,,2013-08-29,41.77719,-87.70186,,,,9:24:07 PM,,,1
11723,,,,,2013-08-29,41.77675,-87.7018433333,,,,9:24:17 PM,,,1
11724,,,,,2013-08-29,41.7762783333,-87.7018316667,,,,9:24:27 PM,,,1
11725,,,,,2013-08-29,41.77581,-87.7018183333,,,,9:24:37 PM,,,1
11726,,,,,2013-08-29,41.7753233333,-87.701805,,,,9:24:47 PM,,,1
11727,,,,,2013-08-29,41.7748633333,-87.701795,,,,9:24:57 PM,,,1
11728,,,,,2013-08-29,41.774445,-87.7017933333,,,,9:25:07 PM,,,1
11729,,,,,2013-08-29,41.7739883333,-87.7017866667,,,,9:25:17 PM,,,1
11730,,,,,2013-08-29,41.773545,-87.7017766667,,,,9:25:27 PM,,,1
11731,,,,,2013-08-29,41.7730583333,-87.7017666667,,,,9:25:37 PM,,,1
11732,,,,,2013-08-29,41.77258,-87.7017616667,,,,9:25:47 PM,,,1
11733,,,,,2013-08-29,41.7721816667,-87.701815,,,,9:25:57 PM,,,1
11734,,,,,2013-08-29,41.772295,-87.6981766667,,,,9:26:57 PM,,,1
11735,,,,,2013-08-29,41.772785,-87.6982116667,,,,9:27:07 PM,,,1
11736,,,,,2013-08-29,41.7732933333,-87.6982216667,,,,9:27:17 PM,,,1
11737,,,,,2013-08-29,41.77376,-87.6982266667,,,,9:27:27 PM,,,1
11738,,,,,2013-08-29,41.7743083333,-87.6982266667,,,,9:27:37 PM,,,1
11739,,,,,2013-08-29,41.7747983333,-87.6982283333,,,,9:27:47 PM,,,1
11740,,,,,2013-08-29,41.77526,-87.6982333333,,,,9:27:57 PM,,,1
11741,,,,,2013-08-29,41.7757966667,-87.6982333333,,,,9:28:07 PM,,,1
11742,,,,,2013-08-29,41.7763883333,-87.6982416667,,,,9:28:17 PM,,,1
11743,,,,,2013-08-29,41.7769516667,-87.6982516667,,,,9:28:27 PM,,,1
11744,,,,,2013-08-29,41.77723,-87.6982566667,,,,9:28:37 PM,,,1
11745,,,,,2013-08-29,41.777775,-87.698245,,,,9:28:47 PM,,,1
11746,,,,,2013-08-29,41.7782933333,-87.6982566667,,,,9:28:57 PM,,,1
11747,,,,,2013-08-29,41.7787016667,-87.6982866667,,,,9:29:07 PM,,,1
11748,,,,,2013-08-29,41.77913,-87.6982916667,,,,9:29:47 PM,,,1
